gene	2620771_BL	2430935_BL	2295595_BL	2264225_BL	1794247_BL	2296723_BL	2502699_BL
ACTR1B	6.400504342975	5.22219747791791	5.82634047069303	6.27135149455174	4.89357357291955	5.84371138171007	5.30562983759392
ACTR2	8.57481532706291	8.91668458506547	8.26926609083963	9.53277462643848	8.3795195995555	9.06519460924886	7.96208202320232
ACTR3B	7.54478120493763	8.45280726619488	7.42724268586535	7.79645962078718	9.28456711801475	8.33038558425926	7.37084702027453
ACTR3C	3.64507993029506	3.2004299083049	2.7464938367483	3.02569560326288	2.4713788847693	3.1342594011062	2.54535573613188
ACTR3	-0.512336869205038	1.08901900164856	1.30143648183803	2.47701799285379	0.129519516628218	1.95181870824275	1.14283420044193
ACTR5	4.14593891165942	3.23127739055228	3.24158379974663	4.37782927886947	1.83660814611533	4.00559648262064	3.46081603991644
ACTR6	3.18249854412471	2.92656951222762	3.11292823960854	3.65314468328756	2.81624853658243	3.40647835696488	3.24826891507012
ACTR8	4.73803924037967	4.10025035602342	4.23381986147957	4.5819061120054	4.05077561169682	4.25500860891524	4.30321637578917
ACTRT1	-7.44261015154673	-7.94476479104274	-7.51640380130784	-7.4048477747528	-7.70204511140621	-7.52664253553674	-7.7661025943389
ACTRT2	-7.44261015154673	-7.94476479104274	-7.51640380130784	-7.4048477747528	-7.70204511140621	-7.52664253553674	-7.7661025943389
ACVR1B	5.3186474982307	4.7862666315669	3.92446384494421	4.56829321234452	4.08358278409407	4.10161526652998	3.71756044690739
ACVR1C	4.32774581017028	4.31616371345642	3.18784417969995	4.61658974785849	3.73987205112128	3.67068138809934	3.18425159764705
ACVR1	-3.77518571422734	-3.27381301344248	-0.644995198970053	-1.77518242645556	-2.82681405378507	-2.70303780901274	-1.03585989765449
ACVR2A	0.935323111104204	4.8920069459141	2.36046710661141	1.7437163457652	3.56171909326695	2.13140272290092	0.881938259231494
ACVR2B	-2.43291896372944	1.54078994577287	2.70458670982373	1.89414313312703	1.87994326534709	1.02423879345235	1.07988965034387
ACVRL1	-7.44261015154673	-0.077469413168741	1.93692001966396	-1.99272648402087	0.91345154529465	0.059973059637728	-1.03585989765449
ACY1	4.38229766384924	2.48003286490285	5.19856261137158	3.99033177948181	2.40617805282586	4.41461414469099	5.34882004806614
ACY3	-1.923051217562	-0.797811134478924	0.625281491526674	-1.34229847545883	-1.47887442748846	0.888735248982176	-1.48154746236124
ACYP1	2.4149285312681	1.20233963143403	3.03728836708498	2.40921953425931	0.613135657832724	2.79370968895013	2.28778008836598
ACYP2	1.07243233012352	-0.175214767479074	0.841797956585693	2.54935163528052	0.533957557565096	0.420874300460434	0.786606899531845
ADAD1	7.4794629170124	6.39278167171889	7.10786026212533	8.55067529410722	5.3225268436357	7.72187637991587	7.70589514402026
ADAD2	-7.44261015154673	-7.94476479104274	-7.51640380130784	-7.4048477747528	-7.70204511140621	-7.52664253553674	-7.7661025943389
ADAL	-7.44261015154673	-5.11319315831409	-7.51640380130784	-7.4048477747528	-7.70204511140621	-7.52664253553674	-7.7661025943389
ADAM10	1.89885392326532	1.48428691555894	3.13833492709345	1.87416515998469	0.860347800769172	1.91305461546609	2.6246773744619
ADAM11	8.39577840317885	8.4231593209798	7.86170446585285	8.22602646959576	8.15531107204535	7.86160491117425	7.49534710437134
ADAM12	-0.583288772179548	-1.9169878104877	-0.644995198970053	2.78800205391113	-2.00083173455331	0.209646598688777	-1.18249026348169
ADAM15	-2.34809278835389	-1.78766736370729	-1.2900479884922	-1.45909395784467	-0.356965232131336	-2.70303780901274	-1.30315414998853
ADAM17	6.96369167250919	5.6971209573131	5.98310914951065	7.13764091449723	5.95046808477091	7.32913242149879	6.84121715099412
ADAM18	6.99903254659669	6.22523510651483	5.61241373284614	7.47371156258548	6.15062280833881	5.79123840472395	5.44366509307846
ADAM19	-7.44261015154673	-7.94476479104274	-7.51640380130784	-7.4048477747528	-7.70204511140621	-7.52664253553674	-7.7661025943389
ADAM20	1.2997485829563	5.2507070959068	4.52378597445727	4.10961765692353	3.71914231221349	3.2986654840499	3.65820306722084
ADAM21P1	-7.44261015154673	-7.94476479104274	-7.51640380130784	-7.4048477747528	-7.70204511140621	-7.52664253553674	-7.7661025943389
ADAM21	-0.094489780433013	-2.8299103328286	-1.22380991316405	-2.18053943718929	-2.00083173455331	-2.59976632607089	-1.26180131702545
ADAM22	-0.657911402470924	-2.49093633733253	-3.05001768244292	-1.41910228220585	-7.70204511140621	-1.57388306859605	-1.85925451756506
ADAM23	-3.77518571422734	-3.67009492681774	-1.5903758438171	-3.89450264430822	-7.70204511140621	-4.00225278766789	-7.7661025943389
ADAM28	1.79077431247503	2.53051202260468	3.28772774154406	2.1481703000406	3.26548907979561	4.27552757740905	2.36571116530465
ADAM29	-7.44261015154673	-2.30241165228407	2.1579836350632	-0.372095720225192	1.04301511498606	-3.76026782749602	0.736469926208445
ADAM2	6.72532115144466	3.52534547206063	6.38711833972584	2.64912628748013	5.56252631300316	5.78588459179515	5.95196819172928
ADAM30	-3.77518571422734	-7.94476479104274	-2.65138856373038	-7.4048477747528	-7.70204511140621	-7.52664253553674	-4.27289566235914
ADAM32	-3.38881756226749	-5.92355303208952	-7.51640380130784	-5.95461508125675	-7.70204511140621	-5.89376010645222	-7.7661025943389
ADAM33	-3.77518571422734	-0.829293800482171	-1.67635644254838	-1.3801893449586	1.31183218603797	2.37588427963275	-1.6851539220773
ADAM3A	-7.44261015154673	-7.94476479104274	-1.86540811609829	-4.13243543265464	-7.70204511140621	-4.6579636258899	-3.02996290382232
ADAM5P	-7.44261015154673	-7.94476479104274	-7.51640380130784	-7.4048477747528	-7.70204511140621	-7.52664253553674	-7.7661025943389
ADAM6	-7.44261015154673	-7.94476479104274	-7.51640380130784	-7.4048477747528	-7.70204511140621	-7.52664253553674	-7.7661025943389
ADAM7	9.67162395378519	6.52665013356734	16.1237927168412	10.6245680935388	11.0981007030438	11.9039846317095	12.6779833444327
ADAM8	-7.44261015154673	-7.94476479104274	-4.51002756404413	-7.4048477747528	-7.70204511140621	-5.14739861067414	-4.27289566235914
ADAM9	7.13922996799644	7.67204577247252	4.75488224060245	6.9352303353515	4.6000015692017	6.54965959671846	4.2797770226201
ADAMDEC1	6.28262323082079	6.33869729736759	5.30896284416686	6.52958594606055	7.92191551251315	7.19833550500351	5.82036764832203
ADAMTS10	-3.08436858813289	-4.2182622673131	-0.2330414450802	-1.00976752426225	-1.27500070225819	-0.826692810183796	1.21783919893135
ADAMTS12	-0.129460592883688	2.48963322660666	3.24743315311019	-0.599021923085552	-0.603229960381248	1.39312543353669	3.22300183537981
ADAMTS13	4.17220318142199	5.57429726026146	2.62594251467055	3.59818173861143	2.48196485871756	2.77941309810935	3.63922691678326
ADAMTS14	-7.44261015154673	-5.11319315831409	-7.51640380130784	-5.95461508125675	-7.70204511140621	-2.93481229694396	-5.93214365699728
ADAMTS15	2.55091079879382	0.705429715750112	1.0701779710099	3.05438630142485	-0.633379692622384	2.73318263285805	1.54357771382158
ADAMTS16	4.17040712297771	-0.594797727142927	0.235680991645202	1.29838131108604	-2.57199580197117	-0.021120529527173	-0.641799405700888
ADAMTS17	-5.88141597721117	-5.92355303208952	-7.51640380130784	-7.4048477747528	-7.70204511140621	-4.00225278766789	-5.93214365699728
ADAMTS18	-2.26797838340204	-3.45839010814815	-5.34080964335467	-3.69031116870186	-7.70204511140621	-5.89376010645222	-3.97682170718629
ADAMTS19	-1.41178099875287	0.567186542326217	2.48946435749266	0.011207241443115	-0.168579945313573	1.04828748857992	1.04735664489293
ADAMTS1	-7.44261015154673	-1.40906360961101	-2.48697475715259	-5.95461508125675	-7.70204511140621	-5.14739861067414	-1.43483886963975
ADAMTS20	-7.44261015154673	-7.94476479104274	-5.34080964335467	-7.4048477747528	-7.70204511140621	-7.52664253553674	-7.7661025943389
ADAMTS2	-5.14925140204113	0.359483085501649	1.35659872506002	-2.95923663308818	-7.70204511140621	0.237804262290551	0.430750395852324
ADAMTS3	-7.44261015154673	-5.92355303208952	-3.98618901852124	-5.24617389395845	-7.70204511140621	-7.52664253553674	-7.7661025943389
ADAMTS4	-2.11997526311583	0.567186542326217	4.04690561027888	-2.24900043776815	-3.53137509788124	0.699227404678562	2.05396378771244
ADAMTS5	-3.56910595056904	-2.2166488698075	-2.83697861495158	-3.07876110229222	-5.76286257041208	-2.81427561728991	-3.02996290382232
ADAMTS6	-7.44261015154673	-1.03414493511596	-0.108282530363116	-7.4048477747528	-1.09640233107057	-1.62367750778998	-7.7661025943389
ADAMTS7	2.15644552984218	2.68334365032315	2.65703778932705	0.240738171595862	1.95278199115436	1.05621545453672	2.25965579130321
ADAMTS8	-3.77518571422734	-1.07130411131428	0.974676510581243	0.176935289356977	-4.9644089890553	-2.24777454281652	-1.79885622203822
ADAMTS9	-4.66588705542283	-5.11319315831409	-7.51640380130784	-1.00976752426225	-7.70204511140621	-5.14739861067414	-3.97682170718629
ADAMTSL1	-7.44261015154673	-7.94476479104274	2.72149591614899	-4.77314659727472	-7.70204511140621	0.949589644887776	-1.74088521754015
ADAMTSL2	-5.88141597721117	-7.94476479104274	-5.34080964335467	-7.4048477747528	-7.70204511140621	-4.29317159458189	-7.7661025943389
ADAMTSL3	-4.30446407390514	-5.92355303208952	-2.65138856373038	-3.51146909164277	-7.70204511140621	-7.52664253553674	-3.52152118410731
ADAMTSL4	-7.44261015154673	-2.3935967421035	-1.22380991316405	-7.4048477747528	-7.70204511140621	-3.76026782749602	-5.93214365699728
ADAMTSL5	6.62725396059951	6.92201166153197	4.97179615325732	6.1958987760078	7.46695222813826	6.99939940049806	5.1577467898733
ADAP1	-5.88141597721117	-0.736834798657494	-3.60271288626721	-3.35237180919444	-3.53137509788124	-3.37198151282437	-3.17596382868279
ADAP2	5.24632124098417	5.71564665221559	3.00657590570351	4.75192847092275	4.70990143046229	4.70860232942446	3.52129054276954
ADARB1	-1.36936140860643	4.49839313578857	2.22473521678797	1.81670864544668	3.71466120615447	1.84603934513214	1.37684918060349
ADARB2	9.30531645860189	9.38363136215566	8.97288529686345	9.47665981816442	9.55715791959929	9.29278008346792	9.9170171562227
ADAR	5.21355592667944	3.54696329015476	4.81716864691641	4.48248380438533	3.74720393157061	3.9202097279656	4.618344673372
ADAT1	-1.54707965672059	-5.11319315831409	-0.369619152911577	0.819123249720101	-5.76286257041208	0.433103101299527	-0.29041215995402
ADAT2	4.46301257183912	4.20303215269836	4.62610772314364	4.12152973347078	3.79326572272711	4.3321282179402	4.20431961771242
ADAT3	4.22766400133092	2.12918203881042	2.80319106266244	3.33285030032	2.22058383701338	3.80965407277541	3.60190982035748
ADA	0.385930595137707	-0.34684263873437	-2.08302321202558	-1.6311637123021	-4.07682936481978	-1.84205710965314	-2.46315820731893
ADCK1	-3.22857702743218	-1.07130411131428	-1.04159552840444	-1.3801893449586	-5.76286257041208	-2.70303780901274	-2.46315820731893
ADCK2	1.7672013074195	1.61284155697103	3.15710056198626	2.15811819511708	1.9476994385213	1.97291260373138	2.84415690144252
ADCK4	4.59339482676871	3.03763103841461	4.12523604622803	4.2983510609396	2.92369094077955	4.5941452374569	4.0537902654996
ADCK5	4.58869551770476	4.27881506065138	4.44070590479956	5.13478188910321	3.21350214337988	4.4115272996603	3.8052976948031
ADCY10	2.03536606748554	1.82488315692421	2.17649704667687	2.57680493131801	1.15309097016255	2.12764546654993	1.71907101871354
ADCY1	-7.44261015154673	-3.11019445252427	0.453747911776	-2.95923663308818	-7.70204511140621	-1.43404938624313	-1.85925451756506
ADCY2	-1.98575271374234	-0.928086515678588	0.745885814985065	-0.391312160042807	-3.53137509788124	-0.886223422160427	-0.190031008445433
ADCY3	-3.38881756226749	-2.8299103328286	-3.98618901852124	1.28027777786481	-2.57199580197117	-1.0811455230075	-3.33842106579567
ADCY4	5.44287664368298	2.90759660952149	4.82305606773976	6.64888262926831	4.23832272648652	6.47990610530824	4.45277271775157
ADCY5	2.95520053555975	3.60993857859692	2.15175932464631	4.49496577762613	4.07661520819209	3.45376026943402	2.40796573939063
ADCY6	-5.88141597721117	-3.45839010814815	-1.86540811609829	-3.69031116870186	-5.76286257041208	-5.89376010645222	-2.6639976879452
ADCY7	5.34157335822598	2.46063833359452	3.31861668160756	4.44098528598165	3.11038555463246	3.91367910369472	3.37000945317389
ADCY8	7.14781268707025	8.28601232283273	7.04669808224695	7.73312392101643	6.71793579261359	6.84478797626076	6.36533022328213
ADCY9	-7.44261015154673	-7.94476479104274	-7.51640380130784	-7.4048477747528	-7.70204511140621	-7.52664253553674	-7.7661025943389
ADCYAP1R1	1.54124945467413	5.1063333754087	2.35505937885505	5.3252435222357	4.44361417692794	4.60499529199712	2.10227419206814
ADCYAP1	-5.88141597721117	1.13051990594076	-7.51640380130784	-7.4048477747528	-7.70204511140621	-7.52664253553674	1.17330571162336
ADC	-7.44261015154673	-7.94476479104274	-7.51640380130784	-7.4048477747528	-7.70204511140621	-7.52664253553674	-4.27289566235914
ADD1	8.02289818027772	8.07024592845846	8.03096349894352	7.85941958212939	8.42010858196596	7.78562921894777	7.83628702764254
ADD2	-3.22857702743218	1.77341295645679	6.38347080105249	2.58665982776332	4.95311856199094	5.57030372775661	6.728386415066
ADD3	7.75913591486738	7.89950697666385	6.52172012887552	7.46730810361514	8.21264598440525	7.6592478333403	6.87274746745831
ADH1A	-5.88141597721117	-5.92355303208952	-3.05001768244292	-5.24617389395845	-7.70204511140621	-4.00225278766789	-2.89738888717594
ADH1B	-7.44261015154673	-7.94476479104274	-1.22380991316405	-7.4048477747528	-7.70204511140621	-5.14739861067414	-7.7661025943389
ADH1C	-5.88141597721117	-7.94476479104274	-1.86540811609829	-7.4048477747528	-7.70204511140621	-4.29317159458189	-7.7661025943389
ADH4	-3.38881756226749	-5.11319315831409	-2.08302321202558	-5.95461508125675	-4.07682936481978	-3.76026782749602	-5.93214365699728
ADH5	5.6128631197921	4.44511318132953	5.86490094927182	5.35653983277239	4.68797156097342	5.46927140959333	5.42281249819725
ADH6	-1.923051217562	-2.2166488698075	-0.985635998619569	-3.20908978443645	-0.603229960381248	-1.84205710965314	-3.97682170718629
ADH7	-7.44261015154673	-7.94476479104274	-7.51640380130784	-7.4048477747528	-7.70204511140621	-7.52664253553674	-5.93214365699728
ADHFE1	3.07907663938953	3.74833187505727	3.05073125854364	3.66598348515731	3.60755642605475	2.2363127986521	2.58272665431416
ADI1	2.98616028827089	2.64089397216768	2.89920542469703	3.50121677520385	2.44997101969179	3.12675000067115	2.30508336838216
ADIG	-7.44261015154673	-7.94476479104274	-5.34080964335467	-7.4048477747528	-7.70204511140621	-7.52664253553674	-7.7661025943389
ADIPOQ	-7.44261015154673	-7.94476479104274	-2.33939582822729	-7.4048477747528	-7.70204511140621	-7.52664253553674	-7.7661025943389
ADIPOR1	6.30407783579106	8.64337822837796	5.97122883566373	6.12666161444285	7.425394395031	6.7538746043057	8.70990416553239
ADIPOR2	4.13492950867385	4.04380580820372	3.90793972029151	3.97915220949034	3.30973757402018	4.4246010196621	4.2701173946104
ADK	5.90327041056041	4.81136514662834	6.17677902863434	5.80497504662624	5.22454527878832	5.6840371576026	5.85573185056056
ADM2	-0.129460592883688	4.29259162022054	1.75999593286548	2.42303651464206	2.06968194790221	3.44774574778341	1.71907101871354
ADM	-3.22857702743218	-4.2182622673131	-1.09981352342322	-1.77518242645556	-4.07682936481978	-2.09949225382657	-3.02996290382232
ADNP2	6.95080109513342	6.05112364693761	6.98982339161432	7.05142514378657	6.75077036870647	6.64177625114187	6.549200658605
ADNP	5.98677583363306	4.54901027551349	4.55831369859315	5.63671696232258	4.55391968907836	5.23791203633577	4.75557195277948
ADORA1	1.25976603341598	0.22800832376246	1.42012453384312	1.27419243005662	-0.633379692622384	1.1331873380598	0.980003431944209
ADORA2A	-7.44261015154673	-7.94476479104274	-7.51640380130784	-7.4048477747528	-5.76286257041208	-5.89376010645222	-5.93214365699728
ADORA2B	1.98311974753457	4.62284529618372	1.74353455101815	3.5372353030341	4.1167930173808	3.74613520251637	1.32350621834939
ADORA3	0.614478798876619	0.212632040021993	0.211945780910049	1.84161357410722	1.31972213382635	2.03841236155789	1.17330571162336
ADO	0.593185994750202	-0.216245802195083	0.588886593614546	1.52541191508985	-1.05500548005933	0.279036393467003	-0.420884969209265
ADPGK	6.08371503020752	4.92893506532331	4.77223008612775	5.61400901288391	4.80500982940269	5.71972755039516	4.91733514330614
ADPRHL1	-0.202052865683949	1.55914300005323	0.988712766787908	2.11790830606162	-0.573697426987894	1.27580874098395	0.138128994053185
ADPRHL2	-5.14925140204113	-2.3935967421035	-1.5903758438171	-2.05265466796392	-4.07682936481978	-1.18946376018103	-2.12983558378277
ADPRH	3.10938995398706	2.63801908526599	2.58956450055436	3.28371743648854	1.90638125110741	2.71075593594591	3.09753547741489
ADRA1A	-7.44261015154673	-7.94476479104274	-3.30005843919326	-7.4048477747528	-7.70204511140621	-7.52664253553674	-7.7661025943389
ADRA1B	-7.44261015154673	-7.94476479104274	-5.34080964335467	-2.396514098923	-7.70204511140621	-7.52664253553674	-7.7661025943389
ADRA1D	-4.01568790324379	-7.94476479104274	-3.30005843919326	-3.51146909164277	-7.70204511140621	-5.14739861067414	-4.27289566235914
ADRA2A	-0.878124622204135	1.00225432036068	-2.48697475715259	0.759385398904531	-2.16729473549254	-0.661557566109355	-2.89738888717594
ADRA2B	-7.44261015154673	-4.2182622673131	-5.34080964335467	-7.4048477747528	-7.70204511140621	-1.78428588542647	-3.17596382868279
ADRA2C	-7.44261015154673	-5.92355303208952	-7.51640380130784	-7.4048477747528	-7.70204511140621	-5.89376010645222	-7.7661025943389
ADRB1	-4.30446407390514	0.243222453369035	-1.35947419792116	-0.003502677223113	1.18799248626293	0.915130628319057	0.392409126377833
